49055.39999999106,49395.29999999702,339.90000000596046,1399.5985970786062,147.30225131499407
53698.39999999106,54048.5,350.1000000089407,687.5220684194182,369.0145867511093
56326.39999999106,56597.39999999106,271.0,1401.211450457528,89.03049876838787
56634.0,56977.09999999404,343.09999999403954,1337.2855498058675,168.30022667791104
63221.79999999702,63578.39999999106,356.59999999403954,950.6184659693351,75.45842311755312
86775.59999999404,87055.79999999702,280.20000000298023,595.9258520772551,362.7003509216098
103043.09999999404,103345.70000000298,302.6000000089407,1198.8819100966862,65.7924908371158
107969.70000000298,108295.79999999702,326.09999999403954,227.91167418770945,100.32497448808031
108374.79999999702,108635.79999999702,261.0,367.36321981928586,10.90801578141601
120673.89999999106,121383.39999999106,709.5,1136.478464725915,232.4155257823386
121694.59999999404,122043.59999999404,349.0,1110.6178953495787,153.68457758901368
133904.29999999702,134211.20000000298,306.90000000596046,166.68645274288633,4.027493675263358
147340.29999999702,147548.59999999404,208.29999999701977,311.8222937633486,788.7205612271088
157118.39999999106,157416.79999999702,298.40000000596046,1303.011985249147,212.97235442122457
164467.59999999404,164702.29999999702,234.70000000298023,873.9947061348644,228.08369815228207
164732.0,165007.79999999702,275.79999999701977,863.1228298146345,156.45071876494805
166530.79999999702,166818.09999999404,287.29999999701977,1141.347731387239,111.50588152005898
177874.5,178100.20000000298,225.70000000298023,1217.7884859726355,220.3406768865579
191822.20000000295,192062.59999999404,240.3999999910884,1245.8169065234051,13.346661330938844
199975.5,200294.59999999404,319.09999999403954,1198.7306026593462,299.67199633021875
200524.20000000295,200868.5,344.2999999970489,1084.6853469885573,342.6118380057571
206941.5,207219.89999999103,278.3999999910302,1258.0101305965186,254.30044339783265
225004.29999999705,225293.5,289.2000000029511,280.0041227124643,350.85594440288907
228836.89999999103,229051.59999999404,214.70000000300934,1230.3509031583726,465.5500034530456
229408.09999999404,229692.09999999404,284.0,1112.217375778303,261.9520526153246
230014.09999999404,230322.0,307.90000000596046,1224.0021907193586,112.71773778330709
236536.70000000295,236880.39999999103,343.69999998807907,1071.334076349233,37.66407590163371
237191.70000000295,237861.0,669.2999999970489,1015.919415820092,95.39370611184212
240189.20000000295,240403.89999999103,214.69999998807907,76.57685425905935,465.14692402877415
255589.5,255811.70000000295,222.20000000295113,1417.756416221024,160.43996103823113
258577.20000000295,258905.70000000295,328.5,554.0289869401387,264.1637714089693
268499.09999999404,268727.5,228.40000000596046,840.5926072884379,364.0329631067545
272703.89999999106,272936.299999997,232.40000000596046,243.75886981455355,670.5351369044912
281104.09999999404,281324.39999999106,220.29999999701977,940.799432568436,183.99438294235077
283334.59999999404,283617.89999999106,283.29999999701977,1078.6291481884375,225.51524772359872
283919.700000003,284300.0,380.29999999701977,948.3064774611838,249.65808053148288
289294.700000003,289587.700000003,293.0,949.9380850290838,351.6331614608304
293842.09999999404,294070.59999999404,228.5,1233.700720349889,104.28005712948892
294099.39999999106,294396.59999999404,297.20000000298023,1156.0528508469129,182.3085133345897
340903.09999999404,341152.799999997,249.70000000298023,948.4776597181744,197.62873414232476
360776.5999999941,361078.3999999911,301.79999999701977,696.9677760280365,97.15648057266908
362642.5,362994.299999997,351.79999999701977,962.973790401979,284.4138120595974
364127.200000003,364479.200000003,352.0,1162.7591560087606,227.3978190627225
364509.700000003,364807.299999997,297.59999999403954,1164.4340287205027,147.72270765284202
372223.0,372526.8999999911,303.8999999911175,840.9964385056406,408.8172863793991
373139.5,373424.3999999911,284.8999999911175,934.9626325016916,283.64850430882206
374604.3999999911,374838.8999999911,234.5,1083.8951689880423,329.62468045559865
386386.700000003,386696.700000003,310.0,1169.2065133958922,248.97735317632169
393545.0999999941,393782.0,236.90000000590226,973.0890082455164,238.9122120841285
397058.700000003,397395.5,336.79999999701977,1121.903623482309,165.61289201639767
397683.700000003,397980.5999999941,296.8999999911175,1045.9963080042658,166.6248361379159
398785.0999999941,399025.3999999911,240.29999999701977,1039.1210656287285,448.8580252338873
399799.200000003,400154.5999999941,355.3999999911175,1047.8836921829215,219.96028678955489
